data,Obitos_Publicacao_MM_atual_PA
2021-08-06,12.533809929664393
2021-08-07,12.185937400427523
2021-08-08,11.826022543794029
2021-08-09,11.984001009848585
2021-08-10,11.751163485766641
2021-08-11,11.813827413115813
2021-08-12,11.174854210066659
2021-08-13,11.309404286893
2021-08-14,11.011661035798037
2021-08-15,11.001927637980614
2021-08-16,11.482062585628995
2021-08-17,11.525314346975284
2021-08-18,11.57838585843548
2021-08-19,10.934400244819761
2021-08-20,11.017482715756591
2021-08-21,10.693125403752365
2021-08-22,10.555819478056476
2021-08-23,10.895187580492598
2021-08-24,10.775210200547976
2021-08-25,10.856442137056144
2021-08-26,10.07985841169972
2021-08-27,10.22889008808673
2021-08-28,9.836410449381805
2021-08-29,9.598332340814268
2021-08-30,9.982928231947467
2021-08-31,9.871618857291757
2021-09-01,9.971577039621577
2021-09-02,9.413230079407086
2021-09-03,9.55518916004144
2021-09-04,9.093510609092503
2021-09-05,8.80247467043683
2021-09-06,9.098610484574992
2021-09-07,8.86207780873579
2021-09-08,8.663239664137851
2021-09-09,7.855190545362679
2021-09-10,7.786913992870613
2021-09-11,7.327751160995985
2021-09-12,7.038854134629863
2021-09-13,7.421646944716067
2021-09-14,7.223066150754817
2021-09-15,7.006085589576172
2021-09-16,6.334112831531675
2021-09-17,6.248285455875659
2021-09-18,5.94997263140451
2021-09-19,5.830820182962705
2021-09-20,6.284767313931768
2021-09-21,6.344767507463813
2021-09-22,6.231738512371389
2021-09-23,5.929022729666746
2021-09-24,6.005446868853731
2021-09-25,5.8740785539384115
2021-09-26,5.709343685222065
2021-09-27,6.258021247624574
2021-09-28,6.3959771081242165
2021-09-29,6.322426589336903
2021-09-30,6.143037186605254
2021-10-01,6.2374197423296245
2021-10-02,6.063488339570604
2021-10-03,6.041816102094203
2021-10-04,6.527743748091592
2021-10-05,6.502596174079238
2021-10-06,6.212453262845012
2021-10-07,5.876958427025492
2021-10-08,5.856265747770332
2021-10-09,5.562968502280333
2021-10-10,5.385917998325398
2021-10-11,5.714726597313906
2021-10-12,5.7628053943825766
2021-10-13,5.571802319504052
2021-10-14,5.402750746892185
2021-10-15,5.474392511933477
2021-10-16,5.184601554372527
2021-10-17,5.075329837596193
2021-10-18,5.449184680896001
2021-10-19,5.563616857195229
2021-10-20,5.390504477027742
2021-10-21,5.322647787056434
2021-10-22,5.531359076434393
2021-10-23,5.368510470564354
2021-10-24,5.251724839115726
2021-10-25,5.703258928728667
2021-10-26,5.808402643957208
2021-10-27,5.694206141714166
2021-10-28,5.550568533105196
2021-10-29,5.593165115016449
2021-10-30,5.341836891388762
2021-10-31,5.193126546472617
2021-11-01,5.593051181088145
2021-11-02,5.824002486023931
2021-11-03,5.617401569790398
2021-11-04,5.458607353443531
2021-11-05,5.480542120728728
2021-11-06,5.160053618768195
2021-11-07,4.965425357944714
2021-11-08,5.221042324366037
2021-11-09,5.284262812256542
2021-11-10,4.895050903254125
2021-11-11,4.768409996290347
2021-11-12,4.760758905810079
2021-11-13,4.7039195776203
2021-11-14,4.652221352207165
2021-11-15,5.172738289904794
2021-11-16,5.584616864376734
2021-11-17,5.503413190753264
2021-11-18,5.641610676284673
2021-11-19,5.859152378015217
2021-11-20,5.833685362034568
2021-11-21,5.817996967572793
2021-11-22,6.424213216034811
2021-11-23,6.888544149575856
2021-11-24,6.952089747243984
2021-11-25,7.025355911658295
2021-11-26,7.1766744932797994
2021-11-27,6.967436342462688
2021-11-28,6.958736187370144
2021-11-29,7.537229461546662
2021-11-30,7.852289822883187
2021-12-01,7.765417517157643
2021-12-02,7.82375649599091
2021-12-03,7.9473646298885425
2021-12-04,7.824402416548263
2021-12-05,7.907219590719374
2021-12-06,8.325507157149802
2021-12-07,8.714986214384734
2021-12-08,8.810253484301912
2021-12-09,8.81475644527197
2021-12-10,8.903441298514176
2021-12-11,8.66396382600361
2021-12-12,8.694612422182223
2021-12-13,9.04602728901757
2021-12-14,9.350713566358001
2021-12-15,9.429248836199788
2021-12-16,9.413239016022718
2021-12-17,9.404124601140305
2021-12-18,9.244412627773269
2021-12-19,9.332956163703946
2021-12-20,9.737161874944302
2021-12-21,10.015132017356052
2021-12-22,10.26397403652284
2021-12-23,10.12008302575125
2021-12-24,10.049104166518273
2021-12-25,9.767842271493194
2021-12-26,9.65983279962194
2021-12-27,9.948790078224254
2021-12-28,10.17678249363415
2021-12-29,10.190895952333102
2021-12-30,9.9020859273585
2021-12-31,9.627291100561584
2022-01-01,9.292987092931078
2022-01-02,9.168859736256538
2022-01-03,9.161610540454634
2022-01-04,9.135466508224779
2022-01-05,8.938519167736347
2022-01-06,8.49610482151257
2022-01-07,8.122568003585467
2022-01-08,8.522504260106434
2022-01-09,8.942725728746318
2022-01-10,9.620521550948707
2022-01-11,10.02207736284551
2022-01-12,10.16959172707525
2022-01-13,9.915562749313448
2022-01-14,10.197005380977066
2022-01-15,9.916292776322832
2022-01-16,9.943123068306162
2022-01-17,10.485865724556568
2022-01-18,10.68032561738353
2022-01-19,9.924171886827306
2022-01-20,9.727772283828868
2022-01-21,9.696996546639497
2022-01-22,9.75216427454386
2022-01-23,9.944338170864143
2022-01-24,10.690923398586245
2022-01-25,11.357175789188293
2022-01-26,11.766971761996409
2022-01-27,12.946025825596251
2022-01-28,14.202040305003578
2022-01-29,15.99509832144058
2022-01-30,18.040559585621608
2022-01-31,21.22011601979991
2022-02-01,23.16187240940778
2022-02-02,25.359838141401283
2022-02-03,28.510417758603268
2022-02-04,31.63446521755647
2022-02-05,35.52809099653478
2022-02-06,38.2344465457298
2022-02-07,40.41839458562735
2022-02-08,40.86849787906989
2022-02-09,41.18682061005232
2022-02-10,40.57863076226379
2022-02-11,41.26944075792416
2022-02-12,42.081069309713165
2022-02-13,42.17404518853548
2022-02-14,42.902803653202
2022-02-15,41.473553316487276
2022-02-16,40.83977542546953
2022-02-17,40.703645233140875
2022-02-18,40.43785028981796
2022-02-19,40.14315930865362
2022-02-20,39.84595033347106
2022-02-21,39.901937636439435
2022-02-22,39.00789458356768
2022-02-23,38.04973972444086
2022-02-24,36.97508226040045
2022-02-25,35.98631189522324
2022-02-26,34.971009615983355
2022-02-27,34.04671021823195
2022-02-28,32.79878740866332
2022-03-01,31.619510382075635
2022-03-02,30.25434804760683
2022-03-03,28.480544243865566
2022-03-04,27.029557950419452
2022-03-05,25.683179466832012
2022-03-06,24.480410833800555
2022-03-07,23.116005114659075
2022-03-08,21.27811875189313
2022-03-09,19.02187570890842
2022-03-10,17.137840179851917
2022-03-11,15.58864827798418
2022-03-12,14.044738063768975
2022-03-13,12.758696684540855
2022-03-14,11.673287841101285
2022-03-15,10.256162268046308
2022-03-16,9.334152688730502
2022-03-17,8.728323495616118
2022-03-18,8.682866503430754
2022-03-19,8.464547285291715
2022-03-20,8.251800645347272
2022-03-21,8.30300262854674
2022-03-22,8.054188040883096
2022-03-23,7.70204653401256
2022-03-24,7.799464131918955
2022-03-25,7.951536287065628
2022-03-26,7.930593174284173
2022-03-27,7.984792827393167
2022-03-28,8.259770058018642
2022-03-29,7.614623474319648
2022-03-30,7.063309207444113
2022-03-31,6.603605856834369
2022-04-01,6.465294050453164
2022-04-02,6.138933839948481
2022-04-03,5.869035771459344
2022-04-04,6.204513371668044
2022-04-05,5.989322297745249
2022-04-06,5.507541637958068
2022-04-07,5.45232341711406
2022-04-08,5.349942907314627
2022-04-09,5.139533775736967
2022-04-10,4.804067244744148
2022-04-11,4.971922284619878
2022-04-12,4.6958014448071514
2022-04-13,4.10511945895238
2022-04-14,4.031979129657476
2022-04-15,3.9734200860878564
2022-04-16,3.874269901325537
2022-04-17,3.859028282119612
2022-04-18,4.201727850652904
2022-04-19,4.259738909158794
2022-04-20,3.8452056570420043
2022-04-21,3.8487331117250214
2022-04-22,3.8918239627777957
2022-04-23,3.772842738265586
2022-04-24,3.7027263531737504
2022-04-25,4.016077843534042
2022-04-26,4.031525225687729
2022-04-27,3.713789547922901
2022-04-28,3.7627345642933925
2022-04-29,3.9940100794346427
2022-04-30,3.992032334083538
2022-05-01,3.921428704119241
2022-05-02,4.389512160599464
2022-05-03,4.460449280989478
2022-05-04,4.153179014304199
2022-05-05,4.154573616010479
2022-05-06,4.2471708536097985
2022-05-07,4.241687331894181
2022-05-08,4.198812562235987
2022-05-09,4.682561702900346
2022-05-10,4.687187150292482
2022-05-11,4.443395277313681
2022-05-12,4.402074974492073
2022-05-13,4.482067141463791
2022-05-14,4.454392032791468
2022-05-15,4.370376411400718
2022-05-16,4.7523256526847115
2022-05-17,4.681099090165814
2022-05-18,4.303514645013992
2022-05-19,4.24813559756627
2022-05-20,4.2961488363246305
2022-05-21,4.233061897787226
2022-05-22,4.1750119545928905
2022-05-23,4.56461028389217
2022-05-24,4.5372432207470235
2022-05-25,4.226137793105619
2022-05-26,4.083728058518019
2022-05-27,4.138364425952042
2022-05-28,4.02685518623217
2022-05-29,3.922053717614494
2022-05-30,4.2664957723093915
2022-05-31,4.219213460111563
2022-06-01,3.94734373395764
2022-06-02,3.8687160770345033
2022-06-03,3.926117268743815
2022-06-04,3.8653204048897156
2022-06-05,3.770769053655249
2022-06-06,4.097389876950548
2022-06-07,4.040313292154432
2022-06-08,3.596061954717058
2022-06-09,3.422851521575392
2022-06-10,3.4545443722317426
2022-06-11,3.3351981081147164
2022-06-12,3.281505787729275
2022-06-13,3.6686578932740384
2022-06-14,3.7513150379675055
2022-06-15,3.5362507921442625
2022-06-16,3.502454214487587
2022-06-17,3.682418486621391
2022-06-18,3.658235648720693
2022-06-19,3.6775376877542976
2022-06-20,4.10641627827285
2022-06-21,4.205065309185616
2022-06-22,4.052333509120762
2022-06-23,3.958250156002651
2022-06-24,4.081883056743091
2022-06-25,4.034182604689593
2022-06-26,3.922490358867707
2022-06-27,4.271553794672387
2022-06-28,4.2793105174603205
2022-06-29,3.967281288371471
2022-06-30,3.8712731510434417
2022-07-01,3.958264778675829
2022-07-02,3.9579507186770178
2022-07-03,3.9625537726651983
2022-07-04,4.466798897134975
2022-07-05,4.626335006813131
2022-07-06,4.512172435806012
2022-07-07,4.534456831490531
2022-07-08,4.76825670401232
2022-07-09,4.869598303310827
2022-07-10,5.025038871855061
2022-07-11,5.696794928099861
2022-07-12,5.915942278635742
2022-07-13,5.9715438156345
2022-07-14,6.275019850715922
2022-07-15,6.6146222069306555
2022-07-16,6.979436434644605
2022-07-17,7.284488360018601
2022-07-18,8.008958784572775
2022-07-19,8.414579141455826
2022-07-20,8.554168644117821
2022-07-21,9.057447051181768
2022-07-22,9.622155646035893
2022-07-23,9.982860828903465
2022-07-24,10.368625036993897
2022-07-25,11.011685322936119
2022-07-26,11.276715895617508
2022-07-27,11.372822040959246
2022-07-28,11.689154546407378
2022-07-29,12.079947635516966
2022-07-30,12.230875882448457
2022-07-31,12.280722812400832
2022-08-01,12.605325773410096
2022-08-02,12.559780027489168
2022-08-03,12.28414378674761
2022-08-04,12.13471643282116
2022-08-05,11.88547840519863
2022-08-06,11.538218786346718
2022-08-07,11.241182127826614
2022-08-08,11.36028563416945
2022-08-09,10.7903786967629
2022-08-10,10.358484487308841
2022-08-11,9.656988407407471
2022-08-12,9.159823583835326
2022-08-13,8.714551530467137
2022-08-14,8.250325926354057
2022-08-15,8.460952539740104
2022-08-16,7.893272070063798
2022-08-17,7.2827842732474775
2022-08-18,6.839416514394401
2022-08-19,6.502719865758166
2022-08-20,6.173898168965491
2022-08-21,5.912630100088896
2022-08-22,6.154586923329272
2022-08-23,5.742775087996016
2022-08-24,5.26119709410609
2022-08-25,4.812368229576664
2022-08-26,4.54384133765987
2022-08-27,4.2103763788894195
2022-08-28,4.096628858918081
2022-08-29,4.350611023958024
2022-08-30,4.151173939488104
2022-08-31,3.8510875931701776
2022-09-01,3.749685103493387
2022-09-02,3.750583461486498
2022-09-03,3.6365969720191855
2022-09-04,3.6623791414484863
2022-09-05,4.037962314450259
2022-09-06,4.117631543799662
2022-09-07,4.005254078759266
2022-09-08,3.8338009286742127
2022-09-09,3.6701100602235344
2022-09-10,3.481940365158116
2022-09-11,3.431048066442694
2022-09-12,3.638836324356116
2022-09-13,3.4931922307941083
2022-09-14,3.127053272845892
2022-09-15,2.8889633209461207
2022-09-16,2.862550225053315
2022-09-17,2.754295243641672
2022-09-18,2.745093051224623
2022-09-19,2.9409507961973285
2022-09-20,2.8583039132961217
2022-09-21,2.677226432922842
2022-09-22,2.597666325949684
2022-09-23,2.637566418862713
2022-09-24,2.621986170139495
2022-09-25,2.6411280033489652
2022-09-26,2.791842255191908
2022-09-27,2.8318301870704943
2022-09-28,2.6272706280243
2022-09-29,2.5532736589056326
2022-09-30,2.5708074601479427
2022-10-01,2.557877308653134
2022-10-02,2.573846052562464
2022-10-03,2.7679395422989623
2022-10-04,2.786101593367791
2022-10-05,2.573492475508725
2022-10-06,2.4481946639460936
2022-10-07,2.482118839908826
2022-10-08,2.425664179292659
2022-10-09,2.4377937684167086
2022-10-10,2.5873637519935015
2022-10-11,2.5866522798338183
2022-10-12,2.3420829603576014
2022-10-13,2.230103988846002
2022-10-14,2.299703746999005
2022-10-15,2.267391745691232
2022-10-16,2.297916245609883
2022-10-17,2.391815213457339
2022-10-18,2.408231872386638
2022-10-19,2.215285009116362
2022-10-20,2.162550392344291
2022-10-21,2.2940775461857865
2022-10-22,2.3471970100459574
2022-10-23,2.381489758830715
2022-10-24,2.5678862959659075
2022-10-25,2.556037470780139
2022-10-26,2.3877981993778334
2022-10-27,2.342034430497103
2022-10-28,2.401783689592871
2022-10-29,2.4253655202088513
2022-10-30,2.4318094006446267
2022-10-31,2.6039450280312177
2022-11-01,2.5484569035091145
2022-11-02,2.3657564318335162
2022-11-03,2.2565380469217957
2022-11-04,2.2665414782906668
2022-11-05,2.2380217689661612
2022-11-06,2.1419882893176605
2022-11-07,2.346052370699102
2022-11-08,2.2262199833498793
2022-11-09,1.9346573723637692
2022-11-10,1.8135713075009912
2022-11-11,1.8453080235916717
2022-11-12,1.79022821374879
2022-11-13,1.795511500896482
2022-11-14,2.0836748766139226
2022-11-15,2.055293003411457
2022-11-16,1.8662913271060484
2022-11-17,1.9038923389852997
2022-11-18,2.034914227817662
2022-11-19,2.081545484280417
2022-11-20,2.1321609529986603
2022-11-21,2.443429947689252
2022-11-22,2.441320247332731
2022-11-23,2.217093326814506
2022-11-24,2.278214318944064
2022-11-25,2.305530069061847
2022-11-26,2.2902360381583646
2022-11-27,2.27991591940276
2022-11-28,1.999409894991298
2022-11-29,0.0
2022-11-30,3.5408321018055062
2022-12-01,0.4043716334427687
2022-12-02,1.1592390637806145
2022-12-03,2.4391267462349457
2022-12-04,1.757604367195228
